FDP Name,Street Name,Section,Latitude,Longitude
KGU_C006_DP0046,TAMAN FAJAR,TAMAN FAJAR,5.36197041,116.1771826
KGU_C006_DP0047,LOW COST HOUSING,JKR KENINGAU,5.36197041,116.1771826
KGU_C006_DP0048,LOW COST HOUSING,RUMAH MURAH KENINGAU,5.352122485,116.1706864
KGU_C006_DP0049,KENINGAU - TAMBUNAN,KLINIK KEM PPH,5.352830217,116.1687308
KGU_C006_DP0050,KENINGAU APIN APIN,BANDAR BARU KENINGAU PHASE 1B,5.356380962,116.1747761
KGU_C006_DP0051,KENINGAU APIN APIN,BANDAR BARU KENINGAU PHASE 1B,5.356767269,116.1743256
KGU_C006_DP0052,KENINGAU APIN APIN,BANDAR BARU KENINGAU PHASE 1B,5.357156481,116.1738592
KGU_C006_DP0053,KENINGAU APIN APIN,BANDAR BARU KENINGAU PHASE 1B,5.357539385,116.1734088
KGU_C006_DP0054,KENINGAU APIN APIN,BANDAR BARU KENINGAU PHASE 1B,5.356492436,116.1748727
KGU_C006_DP0055,KENINGAU APIN APIN,BANDAR BARU KENINGAU PHASE 1B,5.356887414,116.1744153
KGU_C006_DP0056,KENINGAU APIN APIN,BANDAR BARU KENINGAU PHASE 1B,5.357256519,116.173958
KGU_C006_DP0057,KENINGAU APIN APIN,BANDAR BARU KENINGAU PHASE 1B,5.357648047,116.1735024
KGU_C006_DP0058,RUMAH MURAH KENINGAU,KG TUARID TAUD,5.35475479,116.1722425
KGU_C006_DP0059,,RUMAH MURAH KENINGAU,5.354219736,116.1712697
KGU_C006_DP0060,-,RUMAH MURAH KENINGAU,5.353081961,116.1704037
KGU_C006_DP028A,TAMBUNAN-KENINGAU,BANDAR BARU KENINGAU,5.357772329,116.17471
KGU_C006_DP029A,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.3535366,116.1734706
KGU_C006_DP030A,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.352503289,116.1752284
KGU_C006_DP031A,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.352257652,116.1745292
KGU_C006_DP031B,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.351998218,116.1742322
KGU_C006_DP033A,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.349971346,116.173369
KGU_C006_DP034A,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.352351489,116.1708757
KGU_C006_DP034B,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.352139687,116.1726459
KGU_C006_DP035A,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.353079557,116.1709435
KGU_C006_DP036A,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.354076285,116.1700964
KGU_C006_DP036B,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.35547654,116.1712828
KGU_C006_DP036C,TAMBUNAN-KENINGAU,RUMAH MURAH FASA 3,5.3515895,116.1680024
KGU_C006_DP037A,TAMBUNAN-KENINGAU,KOMPLEKS POLIS,5.35446695,116.1684691
KGU_C006_DP037B,TAMBUNAN-KENINGAU,KOMPLEKS POLIS,,
KGU_C006_DP041A,TAMBUNAN-KENINGAU,TAMAN FAJAR,5.3606922,116.1763139
KGU_C006_DP043A,KENINGAU-APIN APIN,',5.35768964,116.1743881
KGU_C007_DP0003,LINGKUDAU,JUTAYA COMMERCIAL,5.335947215,116.1565019
KGU_C007_DP0004,LINGKUDAU,JUTAYA COMMERCIAL,5.335858825,116.1566502
KGU_C007_DP0005,LINGKUDAU,WISMA DATUK ARIF,5.336086156,116.1568779
KGU_C007_DP0006,FUNG PUI CHIK,,5.33347192,116.1541422
KGU_C007_DP0008,FUNG PUI CHIK,,5.333766905,116.1550284
KGU_C007_DP0012,BUMIPUTERA,,5.333189306,116.15584
KGU_C007_DP0015,MARKET,BANDAR KENINGAU,5.333101235,116.153748
KGU_C007_DP0016,MARKET,BANDAR KENINGAU,5.333030385,116.1538408
KGU_C007_DP0017,MARKET,BANDAR KENINGAU,5.332959267,116.1539284
KGU_C007_DP0018,LINGKUDAU RING,BANDAR KENINGAU,5.335878778,116.1581734
KGU_C007_DP0019,TAMAN JUTA PH 1,KENINGAU,5.332721884,116.1571532
KGU_C007_DP0020,TAMAN JUTA PH 1,KENINGAU,5.33221794,116.1578104
KGU_C007_DP0021,TAMAN JUTA PH 1B,KENINGAU,5.332554217,116.1583081
KGU_C007_DP0022,TAMAN JUTA PH 1B,KENINGAU,5.331496312,116.1587829
KGU_C007_DP0023,TAMAN JUTA PH 1B,KENINGAU,5.332263296,116.1592448
KGU_C007_DP0024,TAMAN JUTA PH 1B,KENINGAU,5.333088626,116.1588102
KGU_C007_DP0025,TAMAN JUTA PH 1A,KENINGAU,5.333301986,116.1593954
KGU_C007_DP0026,TAMAN JUTA PH 1A,KENINGAU,5.334087873,116.1592967
KGU_C007_DP0027,LINGKUDAU,KENINGAU,5.332489097,116.1606154
KGU_C007_DP0028,LINGKUDAU,KENINGAU,5.333812692,116.1610818
KGU_C007_DP0029,JUTA,KENINGAU,5.334076206,116.1602258
KGU_C007_DP0030,PEGALAN,KENINGAU,5.324980188,116.1624851
KGU_C007_DP0031,PEGALAN,KENINGAU,5.323777073,116.1613327
KGU_C007_DP0032,PEGALAN,KENINGAU,5.327500496,116.1592998
KGU_C007_DP0033,PEGALAN,KENINGAU,5.330717253,116.1571888
KGU_C007_DP0034,BUMIPUTRA,KENINGAU,5.332948319,116.1565896
KGU_C007_DP0035,BUMIPUTRA,KENINGAU,5.332006863,116.1568805
KGU_C007_DP0036,BUMIPUTRA,KENINGAU,5.333390419,116.1552702
KGU_C007_DP0037,KAMPUNG LINGKUDAU,KENINGAU,5.324813363,116.1610041
KGU_C007_DP0038,KAMPUNG LINGKUDAU,KENINGAU,5.323361057,116.1606643
KGU_C007_DP0039,LINGKUDAU,KENINGAU,5.323816398,116.1597717
KGU_C007_DP003A,LINGKUDAU,JUTAYA COMMERCIAL,5.335803283,116.1563999
KGU_C007_DP003B,APIN APIN LAMA,KENINGAU,5.335995798,116.1563422
KGU_C007_DP0040,SECONDARY SCHOOL,KAMPUNG LINGKUDAU,5.334968284,116.1620048
KGU_C007_DP0041,SECONDARY SCHOOL,KAMPUNG LINGKUDAU,5.337845586,116.1600863
KGU_C007_DP0042,LINGKUDAU,KAMPUNG LINGKUDAU,5.337634999,116.1589049
KGU_C007_DP0043,LINGKUDAU,KAMPUNG LINGKUDAU,5.336733739,116.1568615
KGU_C007_DP0044,LINGKUDAU RING,LINGKUDAU HOUSING LOT,5.334624385,116.1572186
KGU_C007_DP0045,LINGKUDAU RING,LINGKUDAU HOUSING LOT,5.334230691,116.1576597
KGU_C007_DP0046,LINGKUDAU,KAMPUNG LINGKUDAU,5.334993459,116.1604872
KGU_C007_DP0047,LINGKUDAU,KAMPUNG LINGKUDAU,5.331745681,116.1615263
KGU_C007_DP0048,LINGKADAU RING,KAMPUNG LINGKUDOU,5.33732653,116.157417
KGU_C007_DP0049,BUMIPUTERA 5,TAMAN BARIAWA FASA 2,5.33246946,116.1567828
KGU_C007_DP004A,LINGKUDAU,JUTAYA COMMERCIAL,5.335708245,116.1565279
KGU_C007_DP0050,TAMAN JUTA,TAMAN JUTA FASA 1,5.332696906,116.1582708
KGU_C007_DP0051,TAMAN JUTA,TAMAN JUTA FASA 1,5.332825174,116.1589552
KGU_C007_DP0052,LINGKUDAU RING,TAMAN BARIAWA FASA 2,5.331824861,116.1580507
KGU_C007_DP0053,LINGKUDAU RING,TAMAN BARIAWA FASA 2,5.335119345,116.1567461
KGU_C007_DP0054,KENINGAU-APIN APIN,PEKAN KENINGAU,5.332051692,116.1532892
KGU_C007_DP005A,LINGKUDAU,WISMA DATUK ARIF,5.336181586,116.1567333
KGU_C007_DP006A,FUNG PUI CHIK,,5.333331319,116.1540195
KGU_C007_DP006B,SEKOLAH MENENGAH KEBANGSAAN ST. FRANCIS XAVIER,,5.332255485,116.1531073
KGU_C007_DP006C,SEKOLAH MENENGAH KEBANGSAAN ST. FRANCIS XAVIER,SK ST FRANCIS,5.332070527,116.1533635
KGU_C007_DP008A,FUNG PUI CHIK,,5.333828651,116.1551268
KGU_C007_DP012A,BUMIPUTERA,,5.333083733,116.1559061
KGU_C007_DP019A,TMN JUTA  PH1,KENINGAU,,
KGU_C007_DP020A,TMN JUTA  PH1,KENINGAU,,
KGU_C007_DP020B,TMN JUTA  PH1,KENINGAU,,
KGU_C007_DP021A,TMN JUTA  PH 1B,KENINGAU,,
KGU_C007_DP022A,TMN JUTA  PH 1B,KENINGAU,,
KGU_C007_DP023A,TMN JUTA  PH 1B,KENINGAU,,
KGU_C007_DP024A,TMN JUTA  PH 1B,KENINGAU,,
KGU_C007_DP025A,TMN JUTA  PH 1A,KENINGAU,,
KGU_C007_DP026A,TMN JUTA  PH 1A,KENINGAU,,
KGU_C007_DP027A,LINGKUDAU,KENINGAU,,
KGU_C007_DP028A,LINGKUDAU,KENINGAU,,
KGU_C007_DP029A,JUTA,KENINGAU,,
KGU_C007_DP030A,PEGALAN,KENINGAU,5.326145583,116.1619811
KGU_C007_DP032A,PEGALAN,KENINGAU,5.325347498,116.1601918
KGU_C007_DP033A,PEGALAN,KENINGAU,5.329267835,116.1597479
KGU_C007_DP036A,BUMIPUTRA,KENINGAU,5.333071227,116.1547728
KGU_C007_DP040A,SECONDARY SCHOOL,KAMPUNG LINGKUDAU,,
KGU_C007_DP041A,SECONDARY SCHOOL,KAMPUNG LINGKUDAU,,
KGU_C007_DP042A,SECONDARY SCHOOL,KAMPUNG LINGKUDAU,,
KGU_C007_DP047A,SECONDARY SCHOOL,KAMPUNG LINGKUDAU,,
KGU_C007_DP054A,KENINGAU-APIN APIN,KAMPUNG BARIAWA LAUT,5.331068694,116.1537621
KGU_C008_DP0001,TAMAN KALI,TAMAN KALI,5.347689249,116.1585812
KGU_C008_DP0002,TAMAN KALI,TAMAN KALI,5.347186779,116.1592999
KGU_C008_DP0003,TAMAN KALI,TAMAN KALI,5.346398009,116.1597771
KGU_C008_DP0004,TAMAN KALI,TAMAN KALI,5.345813683,116.1594283
KGU_C008_DP0005,TAMAN KALI,TAMAN KALI,5.34643419,116.1588375
KGU_C008_DP0006,TAMAN KALI,TAMAN KALI,5.346952472,116.1580755
KGU_C008_DP0007,G.S NAIMIE 1,TAMAN G.S NAIMIE,5.351335743,116.158045
KGU_C008_DP0008,G.S NAIMIE 1,TAMAN G.S NAIMIE,5.351272646,116.1577382
KGU_C008_DP0009,G.S NAIMIE 2,TAMAN G.S NAIMIE,5.351101293,116.1582416
KGU_C008_DP0010,G.S NAIMIE 2,TAMAN G.S NAIMIE,5.351060103,116.1580254
KGU_C008_DP0011,G.S NAIMIE 2,TAMAN G.S NAIMIE,5.351020402,116.1577394
KGU_C008_DP0012,ANIKA 1,TAMAN ANIKA,5.350316024,116.157336
KGU_C008_DP0013,ANIKA 1,TAMAN ANIKA,5.350228918,116.1569575
KGU_C008_DP0014,ANIKA 1,TAMAN ANIKA,5.35014777,116.1565663
KGU_C008_DP0015,ANIKA 1,TAMAN ANIKA,5.350062139,116.1561824
KGU_C008_DP0016,ANIKA 1,TAMAN ANIKA,5.349975053,116.155794
KGU_C008_DP0017,ANIKA 1,TAMAN ANIKA,5.349865758,116.1553967
KGU_C008_DP0018,ANIKA 4,TAMAN ANIKA,5.35115538,116.1572936
KGU_C008_DP0019,ANIKA 4,TAMAN ANIKA,5.351066756,116.1569155
KGU_C008_DP0020,ANIKA 4,TAMAN ANIKA,5.350979664,116.1565277
KGU_C008_DP0021,ANIKA 4,TAMAN ANIKA,5.350895536,116.156139
KGU_C008_DP0022,ANIKA 3,TAMAN ANIKA,5.350688346,116.1557531
KGU_C008_DP0023,ANIKA 2,TAMAN ANIKA,5.350320527,116.1554748
KGU_C008_DP0024,KAMPUNG KENINGAU PAMALAN,KENINGAU,5.342658302,116.1591674
KGU_C008_DP0025,KENINGAU-TAMBUNAN,KENINGAU,5.348113371,116.1645639
KGU_C008_DP0026,KENINGAU-TAMBUNAN,KENINGAU,5.346093644,116.1618495
KGU_C008_DP0027,KAMPUNG KENINGAU PAMALAN,KENINGAU,5.344714567,116.1570677
KGU_C008_DP0028,KAMPUNG KENINGAU PAMALAN,KENINGAU,5.346268454,116.1572665
KGU_C008_DP0029,KAMPUNG KENINGAU PAMALAN,KAMPUNG KENINGAU PAMALAN,5.349296018,116.1553171
KGU_C008_DP0030,KAMPUNG KENINGAU PAMALAN,KAMPUNG KENINGAU PAMALAN,5.350915751,116.1535914
KGU_C008_DP0031,KAMPUNG KENINGAU PAMALAN,KAMPUNG KENINGAU PAMALAN,5.351799687,116.1542502
KGU_C008_DP0032,KENINGAU APIN-APN,KAMPUNG LIAWAN,5.34838413,116.1640239
KGU_C008_DP0033,KAMPUNG KENINGAU PAMALAN,KAMPUNG KENINGAU,5.344224571,116.1573411
KGU_C008_DP0034,KAMPUNG KENINGAU PAMALAN,KAMPUNG KENINGAU,5.35390244,116.153118
KGU_C008_DP004A,TAMAN KALI,TAMAN KALI,,
KGU_C008_DP016A,ANIKA 3,TAMAN ANIKA,5.350434596,116.155783
KGU_C008_DP022A,ANIKA 3,TAMAN ANIKA,5.350949573,116.1556907
KGU_C008_DP024A,KAMPUNG KENINGAU PAMALAN,JABATAN TANAH DAN UKUR,5.342555213,116.1592432
KGU_C008_DP024B,KAMPUNG KENINGAU PAMALAN,PERKASA HOTEL,,
KGU_C008_DP025A,KENINGAU-TAMBUNAN,KAMPUNG TUARID LIAWAN,5.348601547,116.1639297
KGU_C008_DP025B,KENINGAU-TAMBUNAN,KAMPUNG TUARID LIAWAN,5.349432381,116.1644124
KGU_C008_DP026A,KENINGAU-TAMBUNAN,KAMPUNG TUARID LIAWAN,5.346753635,116.1632255
KGU_C008_DP027A,KENINGAU PAMALAN,KAMPUNG KENINGAU PAMALAN,5.342803119,116.1592332
KGU_C008_DP028A,GOVERMENT QUATERS,KAMPUNG KENINGAU PAMALAN,5.345893102,116.1580494
KGU_C008_DP029A,RUMAH KERAJAAN 3,KAMPUNG KENINGAU PAMALAN,5.34793106,116.1564143
KGU_C008_DP031A,KAMPUNG KENINGAU PAMALAN,KAMPUNG KENINGAU,5.352987218,116.1551483
KGU_C008_DP033A,KOMPLEKS,KAMPUNG KENINGAU,5.344878705,116.1597243
KGU_C009_DP0001,TAMAN ADIKA 11-G,TAMAN ADIKA 11,5.348050145,116.1523731
KGU_C009_DP0002,TAMAN ADIKA 11-G,TAMAN ADIKA 11,5.348167332,116.1525528
KGU_C009_DP0003,TAMAN ADIKA 11-G,TAMAN ADIKA 11,5.348319734,116.152732
KGU_C009_DP0004,TAMAN ADIKA 11-G,TAMAN ADIKA 11,5.348511431,116.152971
KGU_C009_DP0005,TAMAN ADIKA 11-G,TAMAN ADIKA 11,5.348642047,116.1531284
KGU_C009_DP0006,TAMAN ADIKA 11-F,TAMAN ADIKA 11,5.34849358,116.1519505
KGU_C009_DP0007,TAMAN ADIKA 11-F,TAMAN ADIKA 11,5.348753104,116.1522697
KGU_C009_DP0008,TAMAN ADIKA 11-F,TAMAN ADIKA 11,5.348898821,116.1524379
KGU_C009_DP0009,TAMAN ADIKA 11-E,TAMAN ADIKA 11,5.348911997,116.1514217
KGU_C009_DP0010,TAMAN ADIKA 11-E,TAMAN ADIKA 11,5.349186622,116.151775
KGU_C009_DP0011,TAMAN ADIKA 11-E,TAMAN ADIKA 11,5.349359061,116.1519915
KGU_C009_DP0012,TAMAN ADIKA 11-E,TAMAN ADIKA 11,5.349558333,116.1522097
KGU_C009_DP0013,TAMAN ADIKA 11-B,TAMAN ADIKA 11,5.350654689,116.1504752
KGU_C009_DP0014,TAMAN ADIKA 11-B,TAMAN ADIKA 11,5.351016376,116.1509208
KGU_C009_DP0015,TAMAN ADIKA 11-A,TAMAN ADIKA 11,5.351029683,116.1519849
KGU_C009_DP0016,TAMAN ADIKA 11-A,TAMAN ADIKA 11,5.350824826,116.1514984
KGU_C009_DP0017,TAMAN ADIKA 11-A,TAMAN ADIKA 11,5.351436694,116.1517699
KGU_C009_DP0018,TAMAN ADIKA 11-C,TAMAN ADIKA 11,5.350043464,116.1508051
KGU_C009_DP0019,TAMAN ADIKA 11-C,TAMAN ADIKA 11,5.350234332,116.1510416
KGU_C009_DP0020,TAMAN ADIKA 11-C,TAMAN ADIKA 11,5.35039677,116.1512364
KGU_C009_DP0021,TAMAN ADIKA 11-D,TAMAN ADIKA 11,5.34950095,116.1511542
KGU_C009_DP0022,TAMAN ADIKA 11-D,TAMAN ADIKA 11,5.349650125,116.1513505
KGU_C009_DP0023,TAMAN ADIKA 11-D,TAMAN ADIKA 11,5.349805811,116.1515475
KGU_C009_DP0024,ADIKA 11K,TAMAN ADIKA 11,5.347180519,116.1537949
KGU_C009_DP0025,ADIKA 11J,TAMAN ADIKA 11,5.347546349,116.1541902
KGU_C009_DP0026,ADIKA 11H,TAMAN ADIKA 11,5.347725122,116.1536305
KGU_C009_DP0027,ADIKA 11H,TAMAN ADIKA 11,5.348156092,116.153235
KGU_C009_DP005A,TAMAN ADIKA 11-F,TAMAN ADIKA 11,5.348985866,116.1525493
KGU_C009_DP012A,TAMAN ADIKA 11-F,TAMAN ADIKA 11,5.349153406,116.152737
KGU_C009_DP014A,TAMAN ADIKA 11-C,TAMAN ADIKA 11,5.350518546,116.1514066
KGU_C009_DP016A,TAMAN ADIKA 11-A,TAMAN ADIKA 11,5.351228057,116.1513023
KGU_C009_DP020A,TAMAN ADIKA 11-D,TAMAN ADIKA 11,5.349951556,116.1516893
KGU_C010_DP0025,SODOMON,KENINGAU PLAZA,5.338290932,116.1521112
KGU_C010_DP0026,SODOMON,KENINGAU PLAZA,5.337999821,116.1531291
KGU_C010_DP0027,SODOMON,KENINGAU PLAZA,5.338123765,116.1532091
KGU_C010_DP0028,SODOMON,KENINGAU PLAZA,5.338452649,116.1533608
KGU_C010_DP0029,SODOMON,KENINGAU PLAZA,5.338631423,116.1534627
KGU_C010_DP0030,MASAK,YEE SHING COMMERCIAL CENTRE,5.33611276,116.1517862
KGU_C010_DP0031,MASAK,YEE SHING COMMERCIAL CENTRE,5.336938368,116.1521682
KGU_C010_DP0032,MASAK,YEE SHING COMMERCIAL CENTRE,5.336355069,116.1523621
KGU_C010_DP0033,MASAK,YEE SHING COMMERCIAL CENTRE,5.337132721,116.1526958
KGU_C010_DP0034,SODOMON,LUCKY CENTRE,5.338533993,116.1542452
KGU_C010_DP0035,SODOMON,KENINGAU PLAZA,5.339358477,116.1534959
KGU_C010_DP0036,SODOMON,KENINGAU,5.339132119,116.1539409
KGU_C010_DP0037,MASAK,KAMPUNG MASAK,5.336957433,116.1513934
KGU_C010_DP0038,MASAK,YEE SHING COMMERCIAL CENTRE,5.336032036,116.1519326
KGU_C010_DP0039,SELANGGAN,KENINGAU,5.33943562,116.1557204
KGU_C010_DP0040,SODOMON,KENINGAU PLAZA,5.338198126,116.151468
KGU_C010_DP0041,SODOMON,KENINGAU PLAZA,5.338275486,116.1520082
KGU_C010_DP0042,SODOMON,KENINGAU PLAZA,5.33870047,116.1533778
KGU_C010_DP0043,SODOMON,KENINGAU PLAZA,5.337905738,116.153239
KGU_C010_DP0044,MAT SALLEH 1A,KAMPUNG LIAWAN,5.338544324,116.1560788
KGU_C010_DP025A,SODOMON,KENINGAU PLAZA,5.338094004,116.1511851
KGU_C010_DP025B,SODOMON,KENINGAU PLAZA,5.33788023,116.1520822
KGU_C010_DP026,SODOMON,KENINGAU PLAZA,,
KGU_C010_DP030A,MASAK,YEE SHING COMMERCIAL CENTRE,5.336460714,116.1514632
KGU_C010_DP030B,MASAK,,5.337079234,116.1514765
KGU_C010_DP030C,MASAK,MEGA SHOPPING CENTRE,5.33716334,116.1517519
KGU_C010_DP031A,MASAK,YEE SHING COMMERCIAL CENTRE,5.336761863,116.1519338
KGU_C010_DP032A,MASAK,YEE SHING COMMERCIAL CENTRE,5.336578065,116.1526397
KGU_C010_DP032B,MASAK,YEE SHING COMMERCIAL CENTRE,5.336807078,116.1523341
KGU_C010_DP032C,MASAK,YEE SHING COMMERCIAL CENTRE,5.336580905,116.1520462
KGU_C010_DP035A,SODOMON,KENINGAU PLAZA,5.339213627,116.1537225
KGU_C010_DP037A,MASAK,MEGA SHOPPING CENTRE,5.337244911,116.1518634
KGU_C010_DP038A,MASAK,YEE SHING COMMERCIAL CENTRE,5.336399479,116.1515342
KGU_C010_DP039A,SELANGGAN,KENINGAU,5.339065058,116.1564328
KGU_C010_DP039B,KENINGAU APIN-APIN,KAMPUNG LIAWAN,,
KGU_C010_DP041A,SODOMON,KENINGAU JAYA,5.338343892,116.1514176
KGU_C010_DP041B,SODOMON,KENINGAU PLAZA,5.337856541,116.1520273
KGU_C010_DP043A,SODOMON,KENINGAU PLAZA,5.338101962,116.1533454
KGU_C012_DP0004,DATUK ARSHAD,ARSHAD SHOPPING COMPLEX,5.336813554,116.1539665
KGU_C012_DP0018,OKK SODOMON,JUTA COMMERCIAL CENTRE,5.338372425,116.1544687
KGU_C012_DP0019,OKK SODOMON,JUTA COMMERCIAL CENTRE,5.338490362,116.1545407
KGU_C012_DP0020,OKK SODOMON,JUTA COMMERCIAL CENTRE,5.338597359,116.1545917
KGU_C012_DP0027,OKK SODOMON,LANDSCAPE COMMERCIAL CENTRE,5.337537888,116.156225
KGU_C012_DP0038,BOMBA,,5.335631622,116.1545662
KGU_C012_DP0040,MASAK,KENINGAU MALL,5.335104928,116.1532748
KGU_C012_DP0041,MASAK,KENINGAU MALL,5.335049887,116.1532392
KGU_C012_DP0042,MASAK,KENINGAU MALL,5.334996186,116.1531851
KGU_C012_DP0043,MASAK,KENINGAU MALL,5.3349346,116.1531426
KGU_C012_DP0044,MASAK,KENINGAU MALL,5.334851172,116.1530744
KGU_C012_DP0045,ARUSAP,BANGUNAN MILIMEWA,5.336189927,116.1528622
KGU_C012_DP0046,KENINGAU-APIN APIN,KAMPUNG LINGKUDOU,5.335366915,116.1523502
KGU_C012_DP0047,KENINGAU-APIN APIN,KAMPUNG LINGKUDOU,5.334651795,116.1541746
KGU_C012_DP0048,KENINGAU APIN-APIN,KAMPUNG LINGKUDOU,5.335739152,116.1551441
KGU_C012_DP004A,DATUK ARSHAD,ARSHAD SHOPPING COMPLEX,5.336858362,116.1538289
KGU_C012_DP004B,DATUK ARSHAD,ARSHAD SHOPPING COMPLEX,5.337065753,116.1539575
KGU_C012_DP018A,OKK SODOMON,KENINGAU,5.338034269,116.1542448
KGU_C012_DP027A,OKK SODOMON,HAKKA ASSOCIATION SHOP CENTRE,5.337620291,116.1561129
KGU_C012_DP038A,BOMBA,,5.335675356,116.1545014
KGU_C012_DP041A,MASAK,KENINGAU MALL,5.335117369,116.1531547
KGU_C012_DP042A,MASAK,KENINGAU MALL,5.335059716,116.1530881
KGU_C012_DP043A,MASAK,KENINGAU MALL,5.334999439,116.1530561
KGU_C012_DP044A,MASAK,KENINGAU MALL,5.3349081,116.1529969
KGU_C013_DP0003,ADIKA PH 3B,TAMAN ADIKA FASA 3,5.340659984,116.1524056
KGU_C013_DP0005,TEMBAKAU,,5.340575744,116.1533285
KGU_C013_DP0006,TEMBAKAU,,5.340692555,116.1532421
KGU_C013_DP0008,ADIKA PH 3,TAMAN ADIKA FASA 3,5.340921725,116.1518016
KGU_C013_DP0012,ADIKA PH 3A,TAMAN ADIKA FASA 3,5.341969867,116.1519705
KGU_C013_DP0015,ADIKA PH 3,TAMAN ADIKA FASA 4,5.341799162,116.149895
KGU_C013_DP0023,MASAK,DATUN COMMERCIAL COMPLEX,5.338773433,116.1499095
KGU_C013_DP0024,MASAK,DATUN COMMERCIAL COMPLEX,5.338540594,116.149774
KGU_C013_DP0025,MASAK,DATUN COMMERCIAL COMPLEX,5.338368641,116.1496283
KGU_C013_DP0026,MASAK,DATUN COMMERCIAL COMPLEX,5.338751633,116.1497109
KGU_C013_DP0027,MASAK,DATUN COMMERCIAL COMPLEX,5.338865734,116.1495659
KGU_C013_DP0028,MASAK,DATUN COMMERCIAL COMPLEX,5.338729383,116.1494088
KGU_C013_DP0029,MASAK,DATUN COMMERCIAL COMPLEX,5.338646832,116.14932
KGU_C013_DP0031,MASAK,DATUN COMMERCIAL COMPLEX,5.339203209,116.1490542
KGU_C013_DP0033,MASAK,DATUN COMMERCIAL COMPLEX,5.339003282,116.1493007
KGU_C013_DP0035,MASAK,,5.337287843,116.1506393
KGU_C013_DP0036,MASAK,,5.337500049,116.1503979
KGU_C013_DP0037,MASAK,,5.337775909,116.150096
KGU_C013_DP0038,MASAK,TAMAN ADIKA FASA 1,5.338314016,116.149976
KGU_C013_DP0039,MASAK,TAMAN ADIKA FASA 1,5.338174846,116.1498207
KGU_C013_DP003A,ADIKA PH 3B,TAMAN ADIKA FASA 3,5.34037073,116.1520591
KGU_C013_DP0040,MASAK,KAMPUNG MASAK,5.336932762,116.1500167
KGU_C013_DP0041,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.336234123,116.1504398
KGU_C013_DP0042,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.33551897,116.1501129
KGU_C013_DP0043,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.336056266,116.1506297
KGU_C013_DP0044,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.33528162,116.1502204
KGU_C013_DP0045,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.335898762,116.1508175
KGU_C013_DP0046,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.335048255,116.1503582
KGU_C013_DP0047,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.335734879,116.1510339
KGU_C013_DP0048,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.335686785,116.1509897
KGU_C013_DP0049,BARIAWA LAUT,KAMPUNG BARIAWA LAUT,5.342215559,116.152898
KGU_C013_DP0050,TEMBAKAU,TAMAN KHONG LOOK FASA 3,5.340154632,116.1515866
KGU_C013_DP005A,TEMBAKAU,,5.340463317,116.1534197
KGU_C013_DP015A,ADIKA PH 3,TAMAN ADIKA FASA 4,5.341640433,116.1504164
KGU_C013_DP023A,MASAK,DATUN COMMERCIAL COMPLEX,5.338925846,116.1499153
KGU_C013_DP024A,MASAK,DATUN COMMERCIAL COMPLEX,5.338639245,116.1498515
KGU_C013_DP025A,MASAK,DATUN COMMERCIAL COMPLEX,5.338450382,116.1497018
KGU_C013_DP027A,MASAK,DATUN COMMERCIAL COMPLEX,5.338817969,116.1496435
KGU_C013_DP028A,MASAK,DATUN COMMERCIAL COMPLEX,5.338813667,116.1494812
KGU_C013_DP031A,MASAK,DATUN COMMERCIAL COMPLEX,5.339273179,116.1491544
KGU_C013_DP033A,MASAK,DATUN COMMERCIAL COMPLEX,5.339091442,116.1493866
KGU_C013_DP035A,MASAK,,5.337212757,116.1507306
KGU_C013_DP041A,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.335715355,116.1499337
KGU_C013_DP045A,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,,
KGU_C013_DP048A,ADIKA COMMERCIAL CENTRE,ADIKA COMMERCIAL CENTRE,5.335112069,116.1504275
KGU_C013_DP049A,BARIAWA LAUT,KAMPUNG BARIAWA LAUT,5.341640433,116.1504164
KGU_C013_DP049B,BARIAWA LAUT,KAMPUNG BARIAWA LAUT,5.341640433,116.1504164
KGU_C014_DP0005,MASAK,FOO LOONG SHOPING COMPLEX,5.334103225,116.1529267
